SB29,C00828541,SB29.1037159.1024,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-10-29,28.30,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1025,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-10-29,0.50,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1026,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-10-29,17.59,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1035,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-10-30,21.65,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1036,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-10-30,15.45,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1037,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-10-30,59.29,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1038,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-10-30,15.45,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1039,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-10-30,9.45,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1040,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-10-30,15.45,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1047,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-10-31,7.00,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1048,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-10-31,26.35,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1049,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-10-31,10.70,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1059,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-11-01,17.85,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1060,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-11-01,44.09,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1068,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-11-02,8.77,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1069,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-11-02,25.74,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1070,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-11-02,6.65,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1075,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-11-03,9.25,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1076,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-11-03,18.60,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1077,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-11-03,7.95,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1092,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-11-04,15.90,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1093,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-11-04,74.10,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1110,SB29.1037159,SB29,ORG,NATIONAL CAR RENTAL,,,,,,8420 ST. JOHN INDUSTRIAL DRIVE,,ST. LOUIS,MO,63114,G2024,,2024-11-06,41.67,,TRAVEL: TOLLS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1111,SB29.1037159,SB29,ORG,PEACOCK,,,,,,30 ROCKEFELLER PLAZA,,NEW YORK,NY,10112,G2024,,2024-11-07,7.99,,SUBSCRIPTIONS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1112,SB29.1037159,SB29,ORG,PRIMO WATER,,,,,,1150 ASSEMBLY DR,STE 800,TAMPA,FL,33607,G2024,,2024-11-05,222.22,,OFFICE SUPPLIES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1113,SB29.1037159,SB29,ORG,RESTORATION HOTEL,,,,,,75 WENTWORTH ST,,CHARLESTON,SC,29401,G2024,,2024-11-04,269.51,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1114,SB29.1037159,SB29,ORG,SHELL,,,,,,910 LOUISIANA STREET,,HOUSTON,TX,77002,G2024,,2024-11-01,62.29,,TRAVEL: FUEL,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1115,SB29.1037159,SB29,ORG,SHELL,,,,,,910 LOUISIANA STREET,,HOUSTON,TX,77002,G2024,,2024-11-02,40.55,,TRAVEL: FUEL,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1122,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-10-30,-356.79,,CREDIT: TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1116,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-10-28,765.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1117,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-10-28,765.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1118,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-10-28,498.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1119,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-10-28,498.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1120,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-10-29,405.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1121,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-10-29,359.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1123,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-10-30,385.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1124,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-10-30,385.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1125,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-10-30,498.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1126,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-10-30,498.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1127,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-10-30,498.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1128,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-10-30,321.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1129,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-10-30,747.96,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1130,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-10-31,350.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1131,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-10-31,311.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1133,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-11-01,403.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1134,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-11-01,342.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1135,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-11-01,497.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1136,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-11-02,477.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1137,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-11-02,342.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1138,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-11-02,394.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1139,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-11-02,385.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1140,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-11-02,460.97,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1141,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-11-03,190.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1142,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-11-03,342.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1143,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-11-03,342.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1144,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-11-03,342.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1145,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-11-03,528.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1146,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-11-04,342.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1147,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-11-04,342.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1148,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-11-04,209.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1149,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-11-04,274.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1132,SB29.1037159,SB29,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,G2024,,2024-10-31,67.00,,TRAVEL: BAGGAGE FEES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1150,SB29.1037159,SB29,ORG,SPIRIT AIRLINES,,,,,,2800 EXECUTIVE WAY,,MIRAMAR,FL,33025,G2024,,2024-11-03,113.99,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1151,SB29.1037159,SB29,ORG,TARGET,,,,,,1000 NICOLLET MALL,,MINNEAPOLIS,MN,55403,G2024,,2024-11-03,46.69,,OFFICE SUPPLIES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1152,SB29.1037159,SB29,ORG,TORERO'S AUTHENTIC MEXICAN CUISINE,,,,,,911 VILLAGE BLVD SUITE 801,,WEST PALM BEACH,FL,33409,G2024,,2024-10-29,89.12,,MEETING EXPENSE: MEALS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1153,SB29.1037159,SB29,ORG,TRUMP INTERNATIONAL HOTEL LAS VEGAS,,,,,,2000 FASHION SHOW DRIVE,,LAS VEGAS,NV,89109,G2024,,2024-11-05,9903.25,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1154,SB29.1037159,SB29,ORG,TRUMP INTERNATIONAL HOTEL LAS VEGAS,,,,,,2000 FASHION SHOW DRIVE,,LAS VEGAS,NV,89109,G2024,,2024-11-05,3977.72,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1155,SB29.1037159,SB29,ORG,TRUMP INTERNATIONAL HOTEL LAS VEGAS,,,,,,2000 FASHION SHOW DRIVE,,LAS VEGAS,NV,89109,G2024,,2024-11-05,27891.31,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1158,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-10-31,290.10,,CATERING SERVICES,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1170,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-11-04,94.18,,MEETING EXPENSE: MEALS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1174,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-11-07,106.23,,MEETING EXPENSE: MEALS,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1156,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-10-30,8.63,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1157,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-10-30,53.69,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1159,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-10-31,6.37,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1160,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-10-31,45.53,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1161,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-10-31,30.89,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1162,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-11-01,8.55,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1163,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-11-01,65.95,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1164,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-11-01,8.44,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1165,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-11-01,55.85,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1166,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-11-02,66.79,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1167,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-11-02,64.93,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1168,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-11-02,9.82,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1169,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-11-03,10.87,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1171,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-11-05,13.28,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1172,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-11-06,9.66,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1173,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-11-06,44.71,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1175,SB29.1037159,SB29,ORG,UBER EATS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,G2024,,2024-11-07,13.76,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1191,SB29.1037159,SB29,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,G2024,,2024-10-30,-502.82,,CREDIT: TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1212,SB29.1037159,SB29,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,G2024,,2024-11-01,-400.69,,CREDIT: TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1176,SB29.1037159,SB29,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,G2024,,2024-10-28,273.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1177,SB29.1037159,SB29,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,G2024,,2024-10-28,276.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1178,SB29.1037159,SB29,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,G2024,,2024-10-28,276.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1179,SB29.1037159,SB29,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,G2024,,2024-10-28,498.35,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1180,SB29.1037159,SB29,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,G2024,,2024-10-28,498.35,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1181,SB29.1037159,SB29,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,G2024,,2024-10-28,374.84,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1182,SB29.1037159,SB29,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,G2024,,2024-10-28,343.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1183,SB29.1037159,SB29,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,G2024,,2024-10-28,57.02,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1184,SB29.1037159,SB29,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,G2024,,2024-10-28,450.70,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1185,SB29.1037159,SB29,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,G2024,,2024-10-29,398.32,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1186,SB29.1037159,SB29,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,G2024,,2024-10-29,288.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1187,SB29.1037159,SB29,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,G2024,,2024-10-29,284.67,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.1188,SB29.1037159,SB29,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,G2024,,2024-10-29,540.20,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
